M3FD,MI,SD,VIF,SSIM,Qabf,PSNR
02709.png,5.789598417334432,32.43366126129611,0.7619563806706187,0.615179181098938,0.555555930469534,57.45854534350545
02720.png,5.886042362863087,39.60808984601504,0.694199174535209,0.6466954946517944,0.5442749384968406,58.12023129985114
02731.png,6.075192675710804,37.63436648018116,0.6899890400972546,0.6525914072990417,0.522183878124297,58.10908116004262
02739.png,5.334860411297875,39.19539684854056,0.6704864797803729,0.6368842124938965,0.5432007339430724,59.14526477755209
02754.png,5.456525979948365,39.15208893160534,0.8384840390366636,0.6201180219650269,0.7372256005176453,62.24134636624952
02757.png,4.677304563746567,23.43892269987529,0.8462998315058126,0.87098228931427,0.4902771258147723,67.72130367369684
02762.png,3.962465494488617,21.88444457572595,0.7923205311936516,0.8222759366035461,0.3632802079138869,66.01969721439944
02778.png,4.513567013769823,23.87557774988126,0.846204009740201,0.8199348449707031,0.473446015410839,65.75587232237484
02786.png,5.153159990169597,36.8203835025661,0.6430328507419735,0.6053462028503418,0.5304069307108198,58.73230435024372
02816.png,5.622943671071898,42.91125888764995,0.7747767959783716,0.6265991926193237,0.58765198154574,58.33903320141906
02821.png,5.415067478779438,44.92409143082826,0.748628261753383,0.6413549184799194,0.5591069100050146,58.4492226945064
02846.png,5.720599233075847,41.72351525531396,0.7447935833966118,0.6022941470146179,0.6575310055983821,59.34253964201834
02860.png,4.700331822428357,35.81440989853397,0.6614514530190106,0.6038945913314819,0.594121389989921,60.57808844114943
02869.png,5.210174800217523,36.46285277047667,0.6890689445984702,0.6135685443878174,0.5660640452527482,59.38260451234463
02896.png,4.414113356905066,30.73612712248423,0.7705573369123788,0.6614158153533936,0.5761561847510426,62.1821749031585
02956.png,6.047037112505237,40.3454423702614,0.6649676230076548,0.6027176976203918,0.5735794000743251,58.79270222631312
03019.png,5.787630534190013,32.84217903791302,0.6979476666345109,0.6652895212173462,0.549937778596373,59.51439840246864
03045.png,5.759514752365769,43.51657782469707,0.7093818203465266,0.6297217011451721,0.5714755119113638,58.19414440821446
03100.png,6.423806025603305,36.42906451635093,0.7216470823793225,0.654170036315918,0.5536098837957699,58.13460721069492
03109.png,6.545381848422277,31.85242511453537,0.7752873501554529,0.6417313814163208,0.5223292945788159,58.24314990101237
03143.png,6.545410457083467,30.83306631711522,0.8083164269651224,0.6403071880340576,0.5118469874446429,58.11254725038998
03173.png,6.515175781374241,34.1488155221012,0.7859395793488819,0.6403756141662598,0.5320850032490876,58.22177230394743
03219.png,6.315064278080875,36.77691315412202,0.7553312191038681,0.6404304504394531,0.5504038077944888,57.49155740248057
03260.png,5.999003612091832,28.83743215838718,0.6989228440883908,0.6273760199546814,0.5187117528748711,57.9487022127934
03281.png,5.438597438888269,34.01094148395484,0.6151959654336832,0.6029438972473145,0.5438229815982878,58.30600294505135
03289.png,5.854035007573991,38.81353997533164,0.6328774929623155,0.587692141532898,0.5936386476071163,58.96913230778976
03354.png,5.862893495432168,44.51042824615654,0.6359326889199277,0.6078449487686157,0.604458665173199,59.54731722806051
03375.png,5.718543888732315,40.01572160114593,0.6417850536770677,0.5987080931663513,0.6000226642212965,59.11533170630067
03381.png,6.357937785591862,38.94827883846944,0.6953460204383543,0.6136243939399719,0.5996613360674422,58.26413590852369
03409.png,6.333448221732471,36.31770347829692,0.6061119538725285,0.6212711334228516,0.5415120100033062,57.86195755298341
03417.png,5.502806164200782,36.63622930278226,0.5594618290623676,0.6013635396957397,0.5348338009485297,58.66247787314764
03433.png,6.072856903612356,34.30445531263942,0.661450099556454,0.6880297660827637,0.5527959905996791,59.19727253082873
03438.png,5.826293628452433,35.6834441562044,0.5982275222988662,0.6327129006385803,0.5448465813798214,58.61665256845265
03462.png,5.434904158060371,40.69427986907374,0.6136175330115909,0.6172448992729187,0.5939371957169215,59.04739791522901
03473.png,4.50691493818665,35.13583319189317,0.7628559407825467,0.6716806888580322,0.6404565921921078,63.1504521686028
03575.png,5.640368902205541,37.33946758918437,0.5854753323919617,0.5946975946426392,0.5576048751754559,57.88633376708275
03589.png,5.989670468603206,33.56749216054003,0.6494279078031556,0.616649866104126,0.4766955778452511,57.15227100258509
03600.png,5.893692873817377,39.46932938674767,0.6324825409714969,0.5967655181884766,0.5784246496031069,57.58961605319114
03640.png,5.634791690374866,38.28040815400875,0.618173184335807,0.6186986565589905,0.6011956533857563,59.41429637598218
03708.png,5.621867995043107,37.39454573572528,0.6554854773729417,0.6188514828681946,0.5512467271966781,58.16088719773035
03719.png,5.612978122666263,37.55084877189307,0.6094715171566125,0.6137876510620117,0.5249437739797045,57.99031566436827
03769.png,5.103343877036954,37.31207469397474,0.6880623699892037,0.6732890009880066,0.598945826072053,61.1785810376491
03813.png,5.367984921050006,36.47587784705862,0.8467940036907091,0.6390070915222168,0.6941252171769127,60.26348690894976
03836.png,5.665414511784073,33.70039274777324,0.7525293137963939,0.6852689385414124,0.5950410163692393,59.49670689955067
03878.png,5.043066081996821,46.4096238953104,0.8714879378164841,0.7479974031448364,0.5154297252652972,62.53316285567938
03989.png,4.702809219112352,36.3103327845819,0.9172907175010393,0.724889874458313,0.55269036331889,62.44655159877028
04006.png,5.150783417757332,39.92199017432831,0.7699307448168794,0.7654929161071777,0.401989914895562,62.70727135723421
04018.png,5.945702801884583,43.95716946524006,0.9009971254635148,0.7375168800354004,0.5092026261274523,60.39562188274823
04026.png,5.773661720104347,41.03542676761142,0.8709621660620606,0.7258394956588745,0.4779119405070967,60.63643085358436
04053.png,4.821034203918884,38.91889436432729,0.9233046587194123,0.7938579320907593,0.5619864964860809,63.69347651674131
04092.png,4.729969420772212,40.16538077125623,0.8421124193692752,0.7823320031166077,0.5256539723233822,63.3695455564004
04160.png,5.550870454487466,32.59256649337392,0.8120560790115736,0.6840754151344299,0.6822748527968404,60.02094556633281
